date,state,unemploy_perc,house_price_perc,date_numeric,hpi,hpi_trend,hpi_detrended
2002-11-01,Alabama,5.8,0.03632318941451551,11992,105.91178693,99.92320596196407,1.0599318337555692
2002-12-01,Alabama,5.8,0.03858124504010396,12022,106.13173419,100.14877454451386,1.0597407174745495
2003-01-01,Alabama,5.8,0.03795035697063698,12053,106.17082272,100.38239703915264,1.0576637523269112
2003-02-01,Alabama,5.8,0.03508812403755668,12084,106.09655856,100.6165645176941,1.054464133898571
2003-03-01,Alabama,5.9,0.03122416721865262,12112,106.08257529,100.82854011004689,1.0521086110561426
2003-04-01,Alabama,6,0.0288236283947485,12143,106.41008444,101.06374833080075,1.0529006315073501
2003-05-01,Alabama,6.1,0.029095392327558978,12173,107.09280696,101.29189159580794,1.0572692964145627
2003-06-01,Alabama,6.1,0.033232577089994164,12204,107.966377,101.52818070177972,1.0634128992927716
2003-07-01,Alabama,6.2,0.038426914618134855,12234,108.84792891,101.75737238542602,1.069681010410893
2003-08-01,Alabama,6.2,0.040369293243381454,12265,109.3339175,101.99474734375868,1.0719563541003312
2003-09-01,Alabama,6.1,0.03960660668283489,12296,109.38603817,102.23267603957031,1.0699713869141105
2003-10-01,Alabama,6.1,0.03601356812263412,12326,109.31368429,102.4634580646516,1.0668553097341893
2003-11-01,Alabama,6,0.032445196607542526,12357,109.34811568,102.7024801474604,1.064707644089975
2003-12-01,Alabama,6,0.032056064154283526,12387,109.53389987,102.93432271744389,1.064114446749429
2004-01-01,Alabama,6,0.03464946974840588,12418,109.84958543,103.17444321184408,1.0646976325760258
2004-02-01,Alabama,6,0.038763333946163714,12449,110.20921489,103.41512384838451,1.0656972673704497
2004-03-01,Alabama,5.9,0.041786472546334164,12478,110.51539191,103.64078495996513,1.0663310969006115
2004-04-01,Alabama,5.9,0.04442016219492051,12509,111.13683765,103.88255345727126,1.0698315929990359
2004-05-01,Alabama,5.8,0.0492572599387584,12539,112.36790519,104.11705994762474,1.0792458531438152
2004-06-01,Alabama,5.8,0.054225425661917015,12570,113.82089975,104.35993947750464,1.0906570118750856
2004-07-01,Alabama,5.7,0.0540658622440664,12600,114.73288604,104.59552362831624,1.0969196583183352
2004-08-01,Alabama,5.6,0.05085458206507609,12631,114.89404818,104.83951929645329,1.095903996422529
2004-09-01,Alabama,5.6,0.05014105147017034,12662,114.87076914,105.08408414655918,1.0931319435566615
2004-10-01,Alabama,5.5,0.05404174983552745,12692,115.22118707,105.32130299558716,1.0939969768018123
2004-11-01,Alabama,5.4,0.05817756520484374,12723,115.70972281,105.56699172873793,1.0960786218795033
2004-12-01,Alabama,5.2,0.05746050316358553,12753,115.82777287,105.80530070270501,1.0947256148863131
2005-01-01,Alabama,5.1,0.054697962550153134,12784,115.85813394,106.05211848363736,1.0924641166680287
2005-02-01,Alabama,4.9,0.05496945283610488,12815,116.26735513,106.29951202983459,1.0937712968745124
2005-03-01,Alabama,4.8,0.06168056496194896,12843,117.33204372,106.52346026477323,1.101466695020619
2005-04-01,Alabama,4.6,0.06958994671376617,12874,118.87084426,106.77195333558518,1.1133152531769077
2005-05-01,Alabama,4.5,0.07188940548763467,12904,120.44596709,107.01298241324656,1.125526682593332
2005-06-01,Alabama,4.4,0.06954000089074142,12935,121.73600522,107.26261741900498,1.1349341284900492
2005-07-01,Alabama,4.4,0.06857870896106344,12965,122.60111924,107.50475413128176,1.140425093110608
2005-08-01,Alabama,4.3,0.07215579215219181,12996,123.18431924,107.75553631968002,1.1431832038267358
2005-09-01,Alabama,4.3,0.07703590161579732,13027,123.71994241,108.00690352133213,1.14548180140693
2005-10-01,Alabama,4.3,0.08089242713961564,13057,124.54170855,108.25072039948726,1.1504931153381026
2005-11-01,Alabama,4.2,0.08392811618731777,13088,125.42102187,108.50324274398127,1.1559195716015331
2005-12-01,Alabama,4.2,0.08820494080868357,13118,126.04435472,108.74818006792114,1.1590479458256326
2006-01-01,Alabama,4.1,0.0937275360884342,13149,126.71723137,109.00186286364624,1.1625235389647832
2006-02-01,Alabama,4.1,0.09739748433546391,13180,127.59150303,109.25613743902967,1.1678200055461632
2006-03-01,Alabama,4.1,0.0964999735027201,13208,128.65458283,109.4863145928892,1.1750745589381244
2006-04-01,Alabama,4.1,0.09367935316117881,13239,130.00658806,109.74171927517652,1.1846596619651044
2006-05-01,Alabama,4.1,0.09015136074989027,13269,131.30433492,109.98945236005073,1.1937902417240422
2006-06-01,Alabama,4.1,0.0861526832677515,13300,132.22388872,110.24603073917895,1.1993528277931063
2006-07-01,Alabama,4.1,0.0835846154058324,13330,132.84868664,110.49490226653009,1.2023060242141241
2006-08-01,Alabama,4.1,0.08194018428867023,13361,133.27806506,110.75265973615245,1.2033847799006372
2006-09-01,Alabama,4.1,0.0782238762925398,13392,133.39779588,111.01101849064663,1.201662661001886
2006-10-01,Alabama,4,0.07049736222684899,13422,133.32157049,111.26161691618029,1.1982710137175046
2006-11-01,Alabama,4,0.06327460828875808,13453,133.3569879,111.52116294277653,1.1957998318976266
2006-12-01,Alabama,3.9,0.05790487298073255,13483,133.34293707,111.77291297828762,1.1929807814519646
2007-01-01,Alabama,3.9,0.05015507244979678,13514,133.07274329,112.03365173302319,1.1877926072347715
2007-02-01,Alabama,3.8,0.04518647592578651,13545,133.35691341,112.29499872723656,1.1875587953291011
2007-03-01,Alabama,3.8,0.04504298387611483,13573,134.44956913,112.53157805179961,1.194771916093732
2007-04-01,Alabama,3.8,0.042494735247188276,13604,135.5311836,112.7940865858249,1.2015805766277867
2007-05-01,Alabama,3.8,0.03905904974976426,13634,136.43295747,113.04871014384852,1.2068510759335178
2007-06-01,Alabama,3.8,0.03606345431344704,13665,136.99233889,113.31242502003768,1.2089789700094662
2007-07-01,Alabama,3.9,0.031394003173714546,13695,137.01933873,113.56821868529275,1.2064936856119255
2007-08-01,Alabama,4,0.025932213890140776,13726,136.73426035,113.83314544731866,1.2011814292989018
2007-09-01,Alabama,4.1,0.020651131915838894,13757,136.15261136,114.09869021841479,1.1932881183768915
2007-10-01,Alabama,4.2,0.015646211354496842,13787,135.40754796,114.35625881397358,1.1840851507766716
2007-11-01,Alabama,4.3,0.00866541347549421,13818,134.51258134,114.62302388007843,1.1735214862306418
2007-12-01,Alabama,4.3,8.829118556026305e-4,13848,133.46066713,114.88177611661138,1.1617218295313436
2008-01-01,Alabama,4.4,-0.0018723611149806807,13879,132.82358306,115.14976708551701,1.1534854687231575
2008-02-01,Alabama,4.5,-0.004060919724011791,13910,132.81536169,115.41838321153496,1.1507297017545328
2008-03-01,Alabama,4.6,-0.008683277882959528,13939,133.28210616,115.67023651580153,1.1522593034707986
2008-04-01,Alabama,4.8,-0.011831694650676572,13970,133.92762002,115.94006676917391,1.155145272484944
2008-05-01,Alabama,5.1,-0.015771714107078116,14000,134.28117587,116.20179212386084,1.155586100831114
2008-06-01,Alabama,5.3,-0.019659685073065036,14031,134.29911265,116.47286236591773,1.1530506756851078
2008-07-01,Alabama,5.6,-0.020060004707920798,14061,134.27073015,116.73579046371513,1.1502104848618404
2008-08-01,Alabama,5.9,-0.02134753208543616,14092,133.81532134,117.0081063927497,1.1436414575485494
2008-09-01,Alabama,6.2,-0.025489130728634457,14123,132.68219965,117.28105756796634,1.1313182401438393
2008-10-01,Alabama,6.7,-0.03170878008416744,14153,131.1139398,117.54581010128295,1.1154284417881515
2008-11-01,Alabama,7.4,-0.03894426935989681,14184,129.27408714,117.82001560719247,1.097216686602682
2008-12-01,Alabama,8.1,-0.042787299155620406,14214,127.75024564,118.08598479483668,1.0818408794401306
2009-01-01,Alabama,8.9,-0.04381694700534455,14245,127.00365916,118.36145039564036,1.0730154010065929
2009-02-01,Alabama,9.6,-0.04621536840238982,14276,126.67725082,118.6375585900367,1.0677668381371974
2009-03-01,Alabama,10.2,-0.050664010530369064,14304,126.52950013,118.88750020628996,1.0642792548455462
2009-04-01,Alabama,10.7,-0.05316279785257705,14335,126.80765303,119.16483554569758,1.0641365168617343
2009-05-01,Alabama,11,-0.05304509395193158,14365,127.15821828,119.4338405559457,1.0646749504838708
2009-06-01,Alabama,11.3,-0.05411123593153544,14396,127.03202168,119.71245037320888,1.0611429411391382
2009-07-01,Alabama,11.5,-0.0562388683785674,14426,126.71949623,119.98269157978632,1.056148137381414
2009-08-01,Alabama,11.6,-0.05523242403028705,14457,126.42437677,120.26258173169113,1.0512361779498132
2009-09-01,Alabama,11.7,-0.04795996137225633,14488,126.31876648,120.54312479857977,1.0479134889780812
2009-10-01,Alabama,11.8,-0.03499396125994525,14518,126.52574367,120.81524118571099,1.0472664080147895
2009-11-01,Alabama,11.8,-0.0229896833599873,14549,126.30211681,121.0970734713736,1.0429824040285898
2009-12-01,Alabama,11.8,-0.01829376153675477,14579,125.41321311,121.3704403529793,1.0333093687825732
2010-01-01,Alabama,11.7,-0.02169111495070719,14610,124.24880819,121.65356778194327,1.0213330398390663
2010-02-01,Alabama,11.6,-0.02872145666604231,14641,123.03889565,121.93735567766328,1.0090336547501375
2010-03-01,Alabama,11.4,-0.033885984419402826,14669,122.24192346,122.19424919538172,1.0003901514591087
2010-04-01,Alabama,10.8,-0.03581153969410389,14700,122.26647573,122.4792983680488,0.9982623786967715
2010-05-01,Alabama,10.4,-0.036364431198760205,14730,122.534182,122.7557855109362,0.9981947611673548
2010-06-01,Alabama,10.1,-0.03843100987794967,14761,122.1500528,123.04214460991521,0.9927497052920896
2010-07-01,Alabama,10,-0.04333259958699254,14791,121.22841104,123.31990233282204,0.9830401155591462
2010-08-01,Alabama,9.9,-0.04871033883918907,14822,120.26620254,123.60757737780023,0.9729678802166999
2010-09-01,Alabama,10,-0.055200869706909406,14853,119.34586071,123.89592349800584,0.9632751210892013
2010-10-01,Alabama,10.1,-0.0641471553106896,14883,118.40947714,124.17560855792856,0.9535647017567173
2010-11-01,Alabama,10.2,-0.07069117704045558,14914,117.37367151,124.46527975536989,0.9430234017124447
2010-12-01,Alabama,10.3,-0.07221698515973851,14944,116.35624896,124.74625009114723,0.9327434602241191
2011-01-01,Alabama,10.2,-0.0696195928637986,14975,115.59865675,125.03725245513705,0.9245137307497733
2011-02-01,Alabama,10.2,-0.06331609194673393,15006,115.24855362,125.32893365617214,0.9195686124336884
2011-03-01,Alabama,10.1,-0.05583868575361173,15034,115.41609511,125.59297243624835,0.9189693728173033
2011-04-01,Alabama,10,-0.05202220250501033,15065,115.90590437,125.88594999551557,0.920721529083499
2011-05-01,Alabama,10,-0.05141894063486707,15095,116.23360417,126.17012737983839,0.9212450409919598
2011-06-01,Alabama,10,-0.048097078677644234,15126,116.2749921,126.46445129984083,0.9194282733597433
2011-07-01,Alabama,9.9,-0.042908764334819605,15156,116.02664972,126.74993460422449,0.915398103220267
2011-08-01,Alabama,9.7,-0.04029074210095196,15187,115.42058799,127.04561107208171,0.908497247689367
2011-09-01,Alabama,9.4,-0.04120238256062092,15218,114.4285269,127.34197728052068,0.8985923522133339
2011-10-01,Alabama,9,-0.042455701447412064,15248,113.38231973,127.6294415290676,0.8883711968932904
2011-11-01,Alabama,8.6,-0.038500149410551465,15279,112.85476762,127.92716967057493,0.8821798208356533
2011-12-01,Alabama,8.3,-0.030698434350766468,15309,112.78429429,128.21595494376945,0.8796432108582963
2012-01-01,Alabama,8.1,-0.023394343291104125,15340,112.89430209,128.51505127702666,0.8784519865042529
2012-02-01,Alabama,7.9,-0.0174523136024064,15371,113.23719972,128.81484532857158,0.8790694848187937
2012-03-01,Alabama,8,-0.012699711496936605,15400,113.950344,129.0959309193751,0.8826795948445963
2012-04-01,Alabama,8.1,-0.00676482405501122,15431,115.12182132,129.39708002046262,0.8896786643237609
2012-05-01,Alabama,8.2,0.0015127521103348585,15461,116.4094368,129.68918349778107,0.8976032824047482
2012-06-01,Alabama,8.3,0.007523843555694354,15492,117.14982695,129.99171651143217,0.9012099393248432
2012-07-01,Alabama,8.2,0.00917816159106466,15522,117.09156106,130.28516233269477,0.898732894548623
2012-08-01,Alabama,8.1,0.010700305911688801,15553,116.65562359,130.5890856185964,0.893303012555804
2012-09-01,Alabama,7.9,0.015635915872303396,15584,116.21772172,130.8937178828809,0.8878785292353566
2012-10-01,Alabama,7.8,0.021153855166409885,15614,115.7807929,131.18919989952832,0.8825482051012667
2012-11-01,Alabama,7.6,0.023960259429224084,15645,115.55879713,131.49523208304313,0.8788059863419322
2012-12-01,Alabama,7.6,0.024822352949263493,15675,115.58386585,131.79207196950873,0.8770168351002279
2013-01-01,Alabama,7.5,0.024532401181700747,15706,115.6638704,132.09951050549844,0.8755813701155665
2013-02-01,Alabama,7.4,0.024591826245135895,15737,116.02190926,132.40766622008624,0.8762476718466584
2013-03-01,Alabama,7.3,0.026118162574392922,15765,116.92651761,132.68661823572694,0.8812231343651549
2013-04-01,Alabama,7.2,0.026248209117544885,15796,118.14356296,132.99614352845666,0.8883232237085227
2013-05-01,Alabama,7.1,0.025768562605055223,15826,119.40914066,133.2963716015203,0.8958168870264891
2013-06-01,Alabama,7,0.029352459235536088,15857,120.58846247,133.60731929909798,0.9025588051807737
2013-07-01,Alabama,7.1,0.03535672120622424,15887,121.23153474,133.90892705219636,0.9053282511385157
2013-08-01,Alabama,7.1,0.03923490740648994,15918,121.23259618,134.221303691198,0.9032291659073658
2013-09-01,Alabama,7.2,0.03963414005910004,15949,120.82391118,134.534409028179,0.8980892847620324
2013-10-01,Alabama,7.2,0.03698251724444712,15979,120.06265807,134.83810961160728,0.8904208047400913
2013-11-01,Alabama,7.2,0.03356714275622186,16010,119.43777577,135.1526538053142,0.8837249762187334
2013-12-01,Alabama,7.3,0.0328133869040339,16040,119.37656396,135.4577500264894,0.8812826430134514
2014-01-01,Alabama,7.3,0.03665677298656256,16071,119.90373464,135.77373968910157,0.8831143261911976
2014-02-01,Alabama,7.2,0.04054279454632037,16102,120.72576169,136.09046647799008,0.8870993304260956
2014-03-01,Alabama,7.2,0.03921254531237217,16130,121.51150398,136.37717729328696,0.8909958864941347
2014-04-01,Alabama,7.1,0.03483297825877596,16161,122.25885512,136.69531175390276,0.8943895262487627
2014-05-01,Alabama,7,0.02998893141854375,16191,122.99009319,137.0038904010417,0.8977124140780227
2014-06-01,Alabama,6.9,0.026167203771961356,16222,123.74392534,137.3234868294182,0.9011126078797681
2014-07-01,Alabama,6.7,0.026038806707925355,16252,124.38825924,137.6334835311523,0.9037645204398655
2014-08-01,Alabama,6.6,0.027720039872860536,16283,124.59316858,137.95454864567444,0.9031465058829476
2014-09-01,Alabama,6.5,0.027456442583271734,16314,124.14130596,138.27636272625543,0.8977767675720651
2014-10-01,Alabama,6.4,0.02756520539525642,16344,123.3722099,138.58851046851447,0.8902051799454803
2014-11-01,Alabama,6.2,0.028781567622456095,16375,122.87538219,138.9118034263283,0.8845568134544218
2014-12-01,Alabama,6.1,0.029271949820660614,16405,122.87094875,139.22538562474415,0.8825326516327672
2015-01-01,Alabama,6.1,0.028107574965189563,16436,123.27393785,139.55016425588198,0.8833664833526275
2015-02-01,Alabama,6.1,0.025564065505131017,16467,123.81200297,139.87570051580116,0.8851573397912205
2015-03-01,Alabama,6.1,0.025080587435586388,16495,124.55908388,140.1703859347948,0.8886262461882858
2015-04-01,Alabama,6.1,0.026418664536239422,16526,125.4887708,140.49736901956547,0.8931752364880555
2015-05-01,Alabama,6.2,0.02838289100738578,16556,126.4809076,140.81453050449403,0.898209205732241
2015-06-01,Alabama,6.2,0.029254680583741033,16587,127.36401435,141.14301622034495,0.9023756028507007
2015-07-01,Alabama,6.1,0.027864387532850143,16617,127.8542619,141.461635201783,0.9038087373840036
2015-08-01,Alabama,6.1,0.02610737359899007,16648,127.84596898,141.79163045396484,0.9016467937542156
2015-09-01,Alabama,6.1,0.025598019413650475,16679,127.31907752,142.12239550402376,0.895841060576518
2015-10-01,Alabama,6,0.02701416731289341,16709,126.70500742,142.44322535524608,0.8895123450343407
2015-11-01,Alabama,6,0.02765182536519939,16740,126.2731108,142.77551041617906,0.8844171555186467
2015-12-01,Alabama,6,0.02570169549537238,16770,126.02894046,143.0978146216672,0.8807188341289826
2016-01-01,Alabama,6,0.024165775523654176,16801,126.25294816,143.4316266785927,0.8802308882887638
2016-02-01,Alabama,6,0.025989334982163825,16832,127.02979459,143.7662174370633,0.8835858441195337
2016-03-01,Alabama,5.9,0.028655895891452676,16861,128.12843602,144.0799282680068,0.8892872002383635
2016-04-01,Alabama,5.9,0.03195115789595415,16892,129.49828233,144.41603135486358,0.8967029568330456
2016-05-01,Alabama,5.8,0.034458263248579035,16922,130.83922001,144.7420389041269,0.9039476091439077
2016-06-01,Alabama,5.8,0.03563484602116729,16953,131.90261139,145.0796865324846,0.9091735345076436
2016-07-01,Alabama,5.8,0.03814995251245512,16983,132.73189592,145.40719222981338,0.9128289590395205
2016-08-01,Alabama,5.8,0.04127658652128141,17014,133.12301418,145.74639149751934,0.913388062731322
2016-09-01,Alabama,5.9,0.044185078933801636,17045,132.94468101,146.08638203381008,0.9100415737534757
2016-10-01,Alabama,5.9,0.043614802307550216,17075,132.23122127,146.4161602650825,0.9031190343374593
2016-11-01,Alabama,5.8,0.041013009477548934,17106,131.45195109,146.75771320741373,0.8957072730086629
2016-12-01,Alabama,5.7,0.03992675675629487,17136,131.06086731,147.0890069146939,0.8910310162472602
2017-01-01,Alabama,5.5,0.039668711447854665,17167,131.26123993,147.43212944300876,0.8903163810079825
2017-02-01,Alabama,5.3,0.04091357658866235,17198,132.22703782,147.7760523919119,0.8947798758984651
2017-03-01,Alabama,5,0.044452510207109164,17226,133.82406663,148.08738200638928,0.9036831147722372
2017-04-01,Alabama,4.8,0.046819259228085164,17257,135.56129598,148.43283349859368,0.9132837579448645
2017-05-01,Alabama,4.6,0.045803890909331235,17287,136.83216537,148.76790865489804,0.919769368321324
2017-06-01,Alabama,4.3,0.04097000607532841,17318,137.30666218,149.11494764863733,0.9208108532723263
2017-07-01,Alabama,4.1,0.032556366727440667,17348,137.0531642,149.4515626226494,0.9170406906085409
2017-08-01,Alabama,4,0.027864828954250687,17379,136.8324642,149.80019641319117,0.913433142788261
2017-09-01,Alabama,3.9,0.03187632907014337,17410,137.18246941,150.14964348074238,0.9136383292684574
2017-10-01,Alabama,3.8,0.04128903293460451,17440,137.69092052,150.4885941971877,0.9149591784981479
2017-11-01,Alabama,3.8,0.049097511649570214,17471,137.90591479,150.83964712769946,0.9142550875450545
